stat_name,statcategory,ssg,en_stat_name
"{""de_de"":""Geblockter Schaden – Durchschnitt"",""en_gb"":""Damage Blocked - Average"",""en_us"":""Damage Blocked - Average"",""es_es"":""Daño bloqueado: media"",""es_mx"":""Promedio de daño bloqueado"",""fr_fr"":""Dégâts bloqués - Moyenne"",""it_it"":""Danni bloccati - Media"",""ja_jp"":""ブロックしたダメージ - 平均"",""ko_kr"":""막은 피해 - 평균"",""pl_pl"":""Zablokowane obrażenia – średnia"",""pt_br"":"" Dano bloqueado  - média"",""pt_pt"":"" Dano bloqueado  - média"",""ru_ru"":""Урона заблокировано (в среднем)"",""zh_cn"":""平均阻挡伤害量"",""zh_tw"":""平均傷害格擋量""}",Hero,939,Damage Blocked - Average
"{""de_de"":""Kills mit Erdstoß – Durchschnitt"",""en_gb"":""Earthshatter |Rpl {0}:Kill:Kills; - Average"",""en_us"":""Earthshatter |Rpl {0}:Kill:Kills; - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Seísmo: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Quebrantasuelos - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Choc sismique - Moyenne"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Schianto Sismico - Media"",""ja_jp"":""〈アース・シャター〉キル - 平均"",""ko_kr"":""대지분쇄로 처치 - 평균"",""pl_pl"":""Zabici Zdruzgotaniem |Rpl {0}:–:–:–; średnia"",""pt_br"":""|Rpl {0}:Abate:Abates; por Abalo Terrestre - média"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Abalo Terrestre - média"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Землетрясением» (в среднем)"",""zh_cn"":""平均裂地猛击消灭"",""zh_tw"":""地裂擊平均擊殺數""}",Hero,940,Earthshatter |Rpl {0}:Kill:Kills; - Average
"{""de_de"":""Kills mit Feuerschlag – Durchschnitt"",""en_gb"":""Fire Strike |Rpl {0}:Kill:Kills; - Average"",""en_us"":""Fire Strike |Rpl {0}:Kill:Kills; - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Onda de fuego: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Ataque ígneo - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Frappe de feu - Moyenne"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Dardo di Fuoco - Media"",""ja_jp"":""〈ファイア・ストライク〉キル - 平均"",""ko_kr"":""화염 강타로 처치 - 평균"",""pl_pl"":""Zabici Ognistym Uderzeniem |Rpl {0}:–:–:–; średnia"",""pt_br"":""|Rpl {0}:Abate:Abates; por Tiro Flamejante - média"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Tiro Flamejante - média"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Огненным ударом» (в среднем)"",""zh_cn"":""平均烈焰打击消灭"",""zh_tw"":""烈焰擊平均擊殺數""}",Hero,941,Fire Strike |Rpl {0}:Kill:Kills; - Average
"{""de_de"":""Festgesetzte Gegner – Durchschnitt"",""en_gb"":""|Rpl {0}:Enemy:Enemies; Trapped - Average"",""en_us"":""|Rpl {0}:Enemy:Enemies; Trapped - Average"",""es_es"":""|Rpl {0}:Enemigo atrapado:Enemigos atrapados;: media"",""es_mx"":""|Rpl {0}:Enemigo atrapado:Enemigos atrapados; - Promedio"",""fr_fr"":""|Rpl {0}:Ennemi piégé:Ennemis piégés; - Moyenne"",""it_it"":""|Rpl {0}:Nemico intrappolato:Nemici intrappolati; - Media"",""ja_jp"":""罠にかけた敵 - 平均"",""ko_kr"":""덫에 걸린 적 - 평균"",""pl_pl"":""|Rpl {0}:Wrogowie:Wrogowie:Wrogowie; w Potrzasku – średnia"",""pt_br"":""|Rpl {0}:Inimigo preso por armadilha:Inimigos presos por armadilhas; - média"",""pt_pt"":""|Rpl {0}:Inimigo preso por armadilha:Inimigos presos por armadilhas; - média"",""ru_ru"":""|Rpl {0}:Враг попался:Врага попалось:Врагов попалось; в «Капкан» (в среднем)"",""zh_cn"":""平均困住敌人"",""zh_tw"":""平均捕捉的敵人數""}",Hero,942,|Rpl {0}:Enemy:Enemies; Trapped - Average
"{""de_de"":""Kills mit Kamikaze{d}reifen – Durchschnitt"",""en_gb"":""RIP-Tire |Rpl {0}:Kill:Kills; - Average"",""en_us"":""RIP-Tire |Rpl {0}:Kill:Kills; - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Rueda explosiva: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Neumático desgarrador - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Pneumastic - Moyenne"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Rotobomba - Media"",""ja_jp"":""〈RIPタイヤ〉キル - 平均"",""ko_kr"":""죽이는 타이어로 처치 - 평균"",""pl_pl"":""Zabici Mord-Oponą |Rpl {0}:–:–:–; średnia"",""pt_br"":""|Rpl {0}:Abate:Abates; por Pneu da Morte - média"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Pneu da Morte - média"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Адской шиной» (в среднем)"",""zh_cn"":""平均炸弹轮胎消灭"",""zh_tw"":""地獄飛輪平均擊殺數""}",Hero,943,RIP-Tire |Rpl {0}:Kill:Kills; - Average
"{""de_de"":""Kills mit Blizzard – Durchschnitt"",""en_gb"":""Blizzard |Rpl {0}:Kill:Kills; - Average"",""en_us"":""Blizzard |Rpl {0}:Kill:Kills; - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Ventisca: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Ventisca - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Blizzard - Moyenne"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Tormenta - Media"",""ja_jp"":""〈ブリザード〉キル - 平均"",""ko_kr"":""눈보라로 처치 - 평균"",""pl_pl"":""Zabici Zamiecią |Rpl {0}:–:–:–; średnia"",""pt_br"":""|Rpl {0}:Abate:Abates; por Nevasca - média"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Nevasca - média"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Вьюгой» (в среднем)"",""zh_cn"":""平均暴雪消灭"",""zh_tw"":""暴風雪平均擊殺數""}",Hero,944,Blizzard |Rpl {0}:Kill:Kills; - Average
"{""de_de"":""Geblockter Schaden – Durchschnitt"",""en_gb"":""Damage Blocked - Average"",""en_us"":""Damage Blocked - Average"",""es_es"":""Daño bloqueado: media"",""es_mx"":""Promedio de daño bloqueado"",""fr_fr"":""Dégâts bloqués - Moyenne"",""it_it"":""Danni bloccati - Media"",""ja_jp"":""ブロックしたダメージ - 平均"",""ko_kr"":""막은 피해 - 평균"",""pl_pl"":""Zablokowane obrażenia – średnia"",""pt_br"":"" Dano bloqueado  - média"",""pt_pt"":"" Dano bloqueado  - média"",""ru_ru"":""Урона заблокировано (в среднем)"",""zh_cn"":""平均阻挡伤害量"",""zh_tw"":""平均傷害格擋量""}",Hero,945,Damage Blocked - Average
"{""de_de"":""Eingefrorene Gegner – Durchschnitt"",""en_gb"":""|Rpl {0}:Enemy:Enemies; Frozen - Average"",""en_us"":""|Rpl {0}:Enemy:Enemies; Frozen - Average"",""es_es"":""|Rpl {0}:Enemigo congelado:Enemigos congelados;: media"",""es_mx"":""|Rpl {0}:Enemigo congelado:Enemigos congelados; - Promedio"",""fr_fr"":""|Rpl {0}:Ennemi gelé:Ennemis gelés; - Moyenne"",""it_it"":""|Rpl {0}:Nemico congelato:Nemici congelati; - Media"",""ja_jp"":""凍らせた敵 - 平均"",""ko_kr"":""얼린 적 - 평균"",""pl_pl"":""Zamrożeni wrogowie |Rpl {0}:–:–:–; średnia"",""pt_br"":""|Rpl {0}:Inimigo congelado:Inimigos congelados; - média"",""pt_pt"":""|Rpl {0}:Inimigo congelado:Inimigos congelados; - média"",""ru_ru"":""|Rpl {0}:Враг заморожен:Врага заморожено:Врагов заморожено; (в среднем)"",""zh_cn"":""平均冰冻敌人"",""zh_tw"":""平均凍結的敵人數""}",Hero,946,|Rpl {0}:Enemy:Enemies; Frozen - Average
"{""de_de"":""Geblockter Schaden – Durchschnitt"",""en_gb"":""Damage Blocked - Average"",""en_us"":""Damage Blocked - Average"",""es_es"":""Daño bloqueado: media"",""es_mx"":""Promedio de daño bloqueado"",""fr_fr"":""Dégâts bloqués - Moyenne"",""it_it"":""Danni bloccati - Media"",""ja_jp"":""ブロックしたダメージ - 平均"",""ko_kr"":""막은 피해 - 평균"",""pl_pl"":""Zablokowane obrażenia – średnia"",""pt_br"":""Dano bloqueado - média"",""pt_pt"":""Dano bloqueado - média"",""ru_ru"":""Урона заблокировано (в среднем)"",""zh_cn"":""平均阻挡伤害量"",""zh_tw"":""平均傷害格擋量""}",Hero,947,Damage Blocked - Average
"{""de_de"":""Kills mit Gravitonbomben – Durchschnitt"",""en_gb"":""Graviton Surge |Rpl {0}:Kill:Kills; - Average"",""en_us"":""Graviton Surge |Rpl {0}:Kill:Kills; - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Bomba de gravedad: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Oleada de gravitones - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; d’Orbe à gravitons - Moyenne"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Bomba Gravitonica - Media"",""ja_jp"":""〈グラビトン・サージ〉キル - 平均"",""ko_kr"":""중력자탄으로 처치 - 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Uderzeniem Grawitonowym – średnia"",""pt_br"":""|Rpl {0}:Abate:Abates; por Surto de Grávitons - média"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Surto de Grávitons - média"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Гравитонным импульсом» (в среднем)"",""zh_cn"":""平均重力喷涌消灭"",""zh_tw"":""引力彈平均擊殺數""}",Hero,948,Graviton Surge |Rpl {0}:Kill:Kills; - Average
"{""de_de"":""Kills mit hoher Energie – Durchschnitt"",""en_gb"":""High Energy |Rpl {0}:Kill:Kills; - Average"",""en_us"":""High Energy |Rpl {0}:Kill:Kills; - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con energía alta: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Gran energía - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; sous énergie élevée - Moyenne"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Energia Massima - Media"",""ja_jp"":""キル（高エネルギー時） - 平均"",""ko_kr"":""고에너지로 처치 - 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; przy wys. poziomie Energii – średnia"",""pt_br"":""|Rpl {0}:Abate:Abates; com energia alta - média"",""pt_pt"":""|Rpl {0}:Abate:Abates; com energia alta - média"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; при полной зарядке (в среднем)"",""zh_cn"":""平均高能消灭"",""zh_tw"":""能量高漲平均擊殺數""}",Hero,949,High Energy |Rpl {0}:Kill:Kills; - Average
"{""de_de"":""Aufklärungsassists – Durchschnitt"",""en_gb"":""Recon |Rpl {0}:Assist:Assists; - Average"",""en_us"":""Recon |Rpl {0}:Assist:Assists; - Average"",""es_es"":""|Rpl {0}:Asistencia:Asistencias; con enemigos detectados: media"",""es_mx"":""|Rpl {0}:Asistencia:Asistencias; en Modo reconocimiento - Promedio"",""fr_fr"":""|Rpl {0}:Soutien:Soutiens; (détection) - Moyenne"",""it_it"":""|Rpl {0}:Assist ricognizione:Assist ricognizione; - Media"",""ja_jp"":""偵察アシスト - 平均"",""ko_kr"":""처치 시야 지원 - 평균"",""pl_pl"":""Asysty zwiadowcze |Rpl {0}:–:–:–; średnia"",""pt_br"":""|Rpl {0}:Assistência:Assistências; de reconhecimento - média"",""pt_pt"":""|Rpl {0}:Assistência:Assistências; de reconhecimento - média"",""ru_ru"":""|Rpl {0}:Содействие:Содействия:Содействий; с обнаружением (в среднем)"",""zh_cn"":""平均侦测助攻"",""zh_tw"":""平均偵查助攻數""}",Hero,950,Recon |Rpl {0}:Assist:Assists; - Average
"{""de_de"":""Kritische Treffer im Scharf{d}schützen{d}modus – Durchschnitt"",""en_gb"":""Scoped Critical |Rpl {0}:Hit:Hits; - Average"",""en_us"":""Scoped Critical |Rpl {0}:Hit:Hits; - Average"",""es_es"":""|Rpl {0}:Golpe crítico:Golpes críticos; con mira telescópica: media"",""es_mx"":""|Rpl {0}:Disparo crítico:Disparos críticos; con la mira - Promedio"",""fr_fr"":""|Rpl {0}:Coup critique:Coups critiques; à la lunette - Moyenne"",""it_it"":""|Rpl {0}:Colpo mirato critico:Colpi mirati critici; - Media"",""ja_jp"":""クリティカル・ヒット（スコープ） - 平均"",""ko_kr"":""저격 치명타 - 평균"",""pl_pl"":""Trafienia krytyczne (luneta) |Rpl {0}:–:–:–; średnia"",""pt_br"":""|Rpl {0}:Golpe crítico:Golpes críticos; com mira telescópica - média"",""pt_pt"":""|Rpl {0}:Golpe crítico:Golpes críticos; com mira telescópica - média"",""ru_ru"":""|Rpl {0}:Критическое попадание:Критических попадания:Критических попаданий; (снайпер, в среднем)"",""zh_cn"":""平均开镜暴击"",""zh_tw"":""狙擊爆擊平均數""}",Hero,951,Scoped Critical |Rpl {0}:Hit:Hits; - Average
"{""de_de"":""Kills mit Totentanz – Durchschnitt"",""en_gb"":""Death Blossom |Rpl {0}:Kill:Kills; - Average"",""en_us"":""Death Blossom |Rpl {0}:Kill:Kills; - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Espiral de muerte: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Liberación de almas - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; d’Éclosion mortelle - Moyenne"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Spirale della Morte - Media"",""ja_jp"":""〈デス・ブロッサム〉キル - 平均"",""ko_kr"":""죽음의 꽃으로 처치 - 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Wirującą Śmiercią – średnia"",""pt_br"":""|Rpl {0}:Abate:Abates; por Desabrochar da Morte - média"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Desabrochar da Morte - média"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Цветком смерти» (в среднем)"",""zh_cn"":""平均死亡绽放消灭"",""zh_tw"":""死亡綻放平均擊殺數""}",Hero,952,Death Blossom |Rpl {0}:Kill:Kills; - Average
"{""de_de"":""Geerntete Seelen – Durchschnitt"",""en_gb"":""|Rpl {0}:Soul:Souls; Consumed - Average"",""en_us"":""|Rpl {0}:Soul:Souls; Consumed - Average"",""es_es"":""|Rpl {0}:Alma consumida:Almas consumidas;: media"",""es_mx"":""|Rpl {0}:Alma consumida:Almas consumidas; - Promedio"",""fr_fr"":""|Rpl {0}:Âme consumée:Âmes consumées; - Moyenne"",""it_it"":""|Rpl {0}:Anima consumata:Anime consumate; - Media"",""ja_jp"":""ソウル吸収量 - 平均"",""ko_kr"":""거둔 영혼 - 평균"",""pl_pl"":""Pożarte dusze |Rpl {0}:–:–:–; średnia"",""pt_br"":""|Rpl {0}:Alma consumida:Almas consumidas; - média"",""pt_pt"":""|Rpl {0}:Alma consumida:Almas consumidas; - média"",""ru_ru"":""|Rpl {0}:Душа поглощена:Души поглощено:Душ поглощено; (в среднем)"",""zh_cn"":""平均吸收灵魂"",""zh_tw"":""平均奪取靈魂數""}",Hero,953,|Rpl {0}:Soul:Souls; Consumed - Average
"{""de_de"":""Hakentreffer – Durchschnitt"",""en_gb"":""|Rpl {0}:Enemy:Enemies; Hooked - Average"",""en_us"":""|Rpl {0}:Enemy:Enemies; Hooked - Average"",""es_es"":""|Rpl {0}:Enemigo enganchado:Enemigos enganchados;: media"",""es_mx"":""|Rpl {0}:Enemigo enganchado:Enemigos enganchados; - Promedio"",""fr_fr"":""|Rpl {0}:Ennemi agrippé:Ennemis agrippés; - Moyenne"",""it_it"":""|Rpl {0}:Nemico agganciato:Nemici agganciati; - Media"",""ja_jp"":""フック命中 - 平均"",""ko_kr"":""갈고리로 끌어오기 - 평균"",""pl_pl"":""Hak |Rpl {0}:–:–:–; średnia trafień"",""pt_br"":""|Rpl {0}:Inimigo enganchado:Inimigos enganchados; - média"",""pt_pt"":""|Rpl {0}:Inimigo enganchado:Inimigos enganchados; - média"",""ru_ru"":""|Rpl {0}:Попадание:Попадания:Попаданий; крюком (в среднем)"",""zh_cn"":""平均钩中敌人"",""zh_tw"":""平均鉤中的敵人數""}",Hero,954,|Rpl {0}:Enemy:Enemies; Hooked - Average
"{""de_de"":""Kills mit Fleischwolf – Durchschnitt"",""en_gb"":""Whole Hog |Rpl {0}:Kill:Kills; - Average"",""en_us"":""Whole Hog |Rpl {0}:Kill:Kills; - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Juego sucio: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por A todo jabalí - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; d’Équarisseur - Moyenne"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Porcata - Media"",""ja_jp"":""〈ホール・ホッグ〉キル - 平均"",""ko_kr"":""돼재앙으로 처치 - 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Wieprznięciem – średnia"",""pt_br"":""|Rpl {0}:Abate:Abates; por Cair Matando - média"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Cair Matando - média"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Турбосвинством» (в среднем)"",""zh_cn"":""平均鸡飞狗跳消灭"",""zh_tw"":""火力全開平均擊殺數""}",Hero,955,Whole Hog |Rpl {0}:Kill:Kills; - Average
"{""de_de"":""Kills mit Trommelfeuer – Durchschnitt"",""en_gb"":""Barrage |Rpl {0}:Kill:Kills; - Average"",""en_us"":""Barrage |Rpl {0}:Kill:Kills; - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Bombardeo: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Bombardeo - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Barrage - Moyenne"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Pioggia di Fuoco - Media"",""ja_jp"":""〈バレッジ〉キル - 平均"",""ko_kr"":""포화로 처치 - 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Salwą – średnia"",""pt_br"":""|Rpl {0}:Abate:Abates; por Bombardeio - média"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Bombardeio - média"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Ракетным залпом» (в среднем)"",""zh_cn"":""平均弹幕消灭"",""zh_tw"":""火箭彈幕平均擊殺數""}",Hero,956,Barrage |Rpl {0}:Kill:Kills; - Average
"{""de_de"":""Direkte Raketentreffer – Durchschnitt"",""en_gb"":""Rocket Direct |Rpl {0}:Hit:Hits; - Average"",""en_us"":""Rocket Direct |Rpl {0}:Hit:Hits; - Average"",""es_es"":""|Rpl {0}:Golpe directo:Golpes directos; con cohetes: media"",""es_mx"":""|Rpl {0}:Impacto:Impactos; directos con cohetes - Promedio"",""fr_fr"":""|Rpl {0}:Tir de roquette direct:Tirs de roquette directs; - Moyenne"",""it_it"":""|Rpl {0}:Colpo diretto:Colpi diretti; con razzi - Media"",""ja_jp"":""ロケット直撃 - 平均"",""ko_kr"":""로켓 명중 - 평균"",""pl_pl"":""Bezpośrednie trafienia rakietami |Rpl {0}:–:–:–; średnia"",""pt_br"":""|Rpl {0}:Golpe direto:Golpes diretos; de foguete - média"",""pt_pt"":""|Rpl {0}:Golpe direto:Golpes diretos; de foguete - média"",""ru_ru"":""|Rpl {0}:Прямое попадание:Прямых попадания:Прямых попаданий; ракетой (в среднем)"",""zh_cn"":""平均火箭直接命中"",""zh_tw"":""火箭直接命中平均次數""}",Hero,957,Rocket Direct |Rpl {0}:Hit:Hits; - Average
"{""de_de"":""Kills mit Helix-Raketen – Durchschnitt"",""en_gb"":""Helix |Rpl {0}:Rocket:Rockets; Kills - Average"",""en_us"":""Helix |Rpl {0}:Rocket:Rockets; Kills - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Cohetes hélice: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Cohetes Helix - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Roquettes LX - Moyenne"",""it_it"":""|Rpl {0}:Uccisione con Razzi:Uccisioni con Razzi; Helix - Media"",""ja_jp"":""〈ヘリックス・ロケット〉キル - 平均"",""ko_kr"":""나선 로켓으로 처치 - 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Rakietami Helix – średnia"",""pt_br"":""|Rpl {0}:Abate:Abates; por Foguetes Hélix - média"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Foguetes Hélix - média"",""ru_ru"":""|Rpl {0}:Убийство:Убийства:Убийств; «Ракетным ударом» (в среднем)"",""zh_cn"":""平均螺旋飞弹消灭"",""zh_tw"":""旋風火箭平均擊殺數""}",Hero,958,Helix |Rpl {0}:Rocket:Rockets; Kills - Average
"{""de_de"":""Kills mit Taktischem Visier – Durchschnitt"",""en_gb"":""Tactical Visor |Rpl {0}:Kill:Kills; - Average"",""en_us"":""Tactical Visor |Rpl {0}:Kill:Kills; - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Visor táctico: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Visor táctico - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Visière tactique - Moyenne"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Visore Tattico - Media"",""ja_jp"":""〈タクティカル・バイザー〉キル - 平均"",""ko_kr"":""전술 조준경으로 처치 - 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Wizjerem Taktycznym – średnia"",""pt_br"":""|Rpl {0}:Abate:Abates; por Visor Tático - média"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Visor Tático - média"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; с «Тактическим визором» (в среднем)"",""zh_cn"":""平均战术目镜消灭"",""zh_tw"":""戰術鎖定平均擊殺數""}",Hero,959,Tactical Visor |Rpl {0}:Kill:Kills; - Average
